COVID,NC,Normal
110.0,1.0,155.0
23.0,15.0,26.0
8.0,21.0,7.0
23.0,91.0,255.0
89.0,32.0,1.0
119.0,207.0,196.0
17.0,100.0,0.0
25.0,6.0,102.0
28.0,1.0,211.0
5.0,1.0,1.0
8.0,4.0,0.0
253.0,1.0,144.0
23.0,0.0,137.0
0.0,0.0,0.0
39.0,1.0,252.0
0.0,0.0,171.0
0.0,0.0,75.0
0.0,11.0,118.0
14.0,12.0,3.0
17.0,1.0,8.0
9.0,0.0,152.0
5.0,9.0,11.0
53.0,83.0,240.0
101.0,3.0,5.0
0.0,66.0,253.0
2.0,35.0,225.0
52.0,6.0,10.0
41.0,139.0,8.0
1.0,2.0,203.0
1.0,235.0,0.0
4.0,5.0,254.0
21.0,18.0,0.0
0.0,0.0,0.0
4.0,3.0,163.0
13.0,11.0,15.0
195.0,134.0,156.0
1.0,0.0,0.0
166.0,0.0,0.0
1.0,169.0,90.0
78.0,251.0,1.0
0.0,1.0,64.0
88.0,156.0,1.0
38.0,11.0,28.0
6.0,54.0,15.0
76.0,191.0,8.0
95.0,3.0,223.0
13.0,5.0,199.0
0.0,0.0,20.0
142.0,0.0,9.0
39.0,0.0,154.0
10.0,133.0,249.0
0.0,1.0,221.0
19.0,8.0,223.0
0.0,7.0,3.0
20.0,161.0,1.0
0.0,15.0,87.0
104.0,240.0,239.0
58.0,167.0,174.0
0.0,10.0,9.0
39.0,231.0,11.0
10.0,3.0,9.0
0.0,197.0,236.0
30.0,222.0,68.0
14.0,0.0,0.0
155.0,153.0,27.0
0.0,2.0,62.0
60.0,1.0,226.0
0.0,4.0,0.0
1.0,3.0,1.0
57.0,33.0,2.0
1.0,0.0,0.0
1.0,5.0,253.0
0.0,4.0,1.0
58.0,5.0,5.0
1.0,57.0,4.0
6.0,5.0,7.0
31.0,22.0,248.0
29.0,170.0,46.0
24.0,23.0,3.0
24.0,1.0,0.0
24.0,2.0,211.0
250.0,22.0,254.0
24.0,1.0,140.0
72.0,32.0,230.0
127.0,225.0,3.0
25.0,2.0,213.0
29.0,17.0,6.0
0.0,1.0,179.0
35.0,10.0,9.0
10.0,2.0,199.0
0.0,125.0,223.0
11.0,2.0,20.0
0.0,1.0,24.0
0.0,0.0,9.0
0.0,0.0,4.0
57.0,3.0,184.0
4.0,1.0,172.0
40.0,142.0,72.0
2.0,0.0,112.0
8.0,3.0,31.0
25.0,3.0,246.0
89.0,1.0,0.0
2.0,1.0,189.0
2.0,0.0,64.0
5.0,1.0,0.0
2.0,0.0,11.0
4.0,230.0,123.0
2.0,0.0,213.0
10.0,1.0,65.0
60.0,1.0,143.0
25.0,188.0,156.0
77.0,1.0,236.0
108.0,1.0,0.0
23.0,0.0,237.0
8.0,12.0,198.0
252.0,108.0,204.0
23.0,23.0,5.0
19.0,40.0,18.0
42.0,3.0,145.0
24.0,0.0,189.0
7.0,56.0,204.0
7.0,3.0,107.0
1.0,1.0,255.0
49.0,249.0,0.0
22.0,9.0,121.0
9.0,9.0,0.0
0.0,8.0,117.0
13.0,7.0,0.0
15.0,2.0,1.0
9.0,0.0,206.0
0.0,29.0,26.0
0.0,80.0,25.0
48.0,57.0,151.0
98.0,0.0,10.0
32.0,12.0,0.0
33.0,29.0,176.0
24.0,224.0,0.0
48.0,7.0,0.0
26.0,17.0,179.0
151.0,2.0,252.0
25.0,9.0,158.0
80.0,231.0,115.0
180.0,5.0,157.0
183.0,0.0,215.0
25.0,4.0,2.0
24.0,7.0,7.0
30.0,5.0,183.0
90.0,165.0,152.0
140.0,3.0,46.0
177.0,213.0,1.0
158.0,1.0,222.0
0.0,110.0,0.0
6.0,252.0,67.0
8.0,1.0,0.0
46.0,14.0,15.0
39.0,1.0,252.0
1.0,9.0,0.0
42.0,3.0,49.0
64.0,199.0,6.0
3.0,0.0,55.0
224.0,207.0,5.0
4.0,44.0,190.0
4.0,5.0,187.0
7.0,4.0,216.0
0.0,153.0,119.0
254.0,5.0,104.0
255.0,16.0,174.0
9.0,1.0,29.0
1.0,149.0,3.0
156.0,4.0,77.0
100.0,27.0,218.0
92.0,0.0,15.0
37.0,8.0,237.0
20.0,2.0,245.0
21.0,4.0,1.0
39.0,3.0,5.0
102.0,33.0,14.0
1.0,169.0,210.0
88.0,1.0,186.0
41.0,0.0,119.0
75.0,7.0,2.0
255.0,0.0,232.0
53.0,109.0,3.0
158.0,3.0,6.0
134.0,4.0,143.0
60.0,2.0,9.0
54.0,0.0,123.0
105.0,180.0,73.0
1.0,3.0,58.0
0.0,0.0,2.0
74.0,0.0,3.0
33.0,3.0,232.0
0.0,1.0,153.0
8.0,2.0,30.0
0.0,14.0,12.0
8.0,5.0,21.0
0.0,157.0,246.0
11.0,3.0,211.0
0.0,1.0,96.0
0.0,5.0,34.0
8.0,13.0,208.0
61.0,1.0,74.0
46.0,130.0,50.0
39.0,190.0,131.0
0.0,48.0,1.0
5.0,3.0,0.0
5.0,180.0,252.0
2.0,1.0,28.0
0.0,10.0,1.0
61.0,1.0,0.0
31.0,0.0,66.0
7.0,1.0,120.0
1.0,203.0,13.0
7.0,186.0,0.0
38.0,12.0,203.0
12.0,68.0,16.0
4.0,0.0,0.0
33.0,10.0,2.0
10.0,2.0,13.0
73.0,1.0,247.0
13.0,0.0,1.0
4.0,1.0,0.0
51.0,79.0,48.0
0.0,1.0,254.0
0.0,5.0,6.0
0.0,159.0,219.0
3.0,44.0,0.0
113.0,2.0,4.0
0.0,33.0,11.0
0.0,1.0,184.0
64.0,2.0,6.0
0.0,2.0,41.0
5.0,3.0,127.0
0.0,0.0,0.0
255.0,1.0,194.0
255.0,20.0,12.0
69.0,16.0,0.0
16.0,7.0,0.0
1.0,1.0,48.0
3.0,6.0,222.0
3.0,9.0,0.0
86.0,10.0,1.0
8.0,173.0,49.0
10.0,3.0,78.0
42.0,1.0,36.0
0.0,7.0,194.0
2.0,69.0,1.0
0.0,1.0,18.0
133.0,142.0,170.0
0.0,104.0,0.0
18.0,2.0,95.0
51.0,6.0,119.0
146.0,0.0,41.0
64.0,138.0,0.0
31.0,3.0,5.0
206.0,2.0,92.0
0.0,0.0,6.0
52.0,1.0,203.0
25.0,0.0,86.0
0.0,0.0,141.0
25.0,1.0,0.0
0.0,0.0,0.0
155.0,3.0,0.0
125.0,16.0,174.0
21.0,3.0,218.0
0.0,0.0,0.0
29.0,5.0,1.0
41.0,0.0,2.0
62.0,1.0,253.0
96.0,0.0,38.0
72.0,6.0,12.0
4.0,4.0,2.0
36.0,1.0,5.0
32.0,0.0,0.0
114.0,2.0,0.0
16.0,89.0,190.0
206.0,169.0,1.0
24.0,1.0,128.0
33.0,9.0,0.0
46.0,0.0,0.0
11.0,3.0,5.0
35.0,27.0,43.0
36.0,237.0,1.0
122.0,16.0,19.0
64.0,0.0,180.0
52.0,0.0,7.0
11.0,0.0,1.0
50.0,1.0,208.0
163.0,236.0,103.0
16.0,1.0,135.0
16.0,53.0,2.0
4.0,0.0,1.0
7.0,1.0,0.0
0.0,2.0,31.0
168.0,9.0,24.0
0.0,62.0,18.0
112.0,7.0,9.0
251.0,167.0,4.0
10.0,0.0,5.0
16.0,0.0,233.0
255.0,1.0,16.0
13.0,0.0,179.0
109.0,138.0,0.0
56.0,0.0,4.0
24.0,5.0,190.0
34.0,1.0,51.0
90.0,4.0,198.0
26.0,37.0,6.0
7.0,27.0,208.0
0.0,0.0,1.0
254.0,5.0,216.0
10.0,18.0,247.0
28.0,3.0,25.0
52.0,1.0,20.0
41.0,3.0,213.0
39.0,3.0,53.0
8.0,0.0,19.0
255.0,0.0,181.0
7.0,1.0,0.0
33.0,0.0,0.0
10.0,3.0,255.0
25.0,6.0,235.0
0.0,67.0,100.0
8.0,13.0,1.0
13.0,5.0,0.0
19.0,0.0,0.0
0.0,79.0,234.0
0.0,0.0,0.0
41.0,4.0,111.0
0.0,8.0,87.0
7.0,7.0,204.0
13.0,0.0,0.0
4.0,13.0,0.0
5.0,2.0,8.0
120.0,2.0,45.0
255.0,62.0,204.0
255.0,0.0,209.0
255.0,0.0,2.0
253.0,3.0,207.0
255.0,1.0,11.0
255.0,10.0,14.0
255.0,1.0,154.0
80.0,1.0,175.0
20.0,0.0,0.0
69.0,2.0,11.0
44.0,7.0,29.0
60.0,213.0,1.0
7.0,4.0,2.0
46.0,1.0,26.0
64.0,0.0,0.0
17.0,0.0,111.0
0.0,41.0,145.0
2.0,115.0,185.0
229.0,3.0,62.0
228.0,3.0,0.0
150.0,1.0,62.0
0.0,144.0,100.0
0.0,0.0,222.0
20.0,0.0,0.0
0.0,168.0,153.0
28.0,6.0,102.0
74.0,207.0,47.0
164.0,4.0,1.0
0.0,1.0,174.0
113.0,4.0,5.0
86.0,139.0,3.0
0.0,163.0,89.0
0.0,2.0,4.0
27.0,0.0,54.0
0.0,3.0,221.0
254.0,7.0,1.0
255.0,9.0,246.0
255.0,1.0,189.0
41.0,31.0,6.0
39.0,3.0,192.0
255.0,0.0,150.0
249.0,6.0,1.0
25.0,3.0,255.0
10.0,5.0,80.0
20.0,0.0,0.0
0.0,109.0,1.0
120.0,117.0,0.0
0.0,1.0,231.0
25.0,16.0,3.0
38.0,0.0,0.0
32.0,4.0,4.0
2.0,4.0,7.0
62.0,5.0,173.0
159.0,131.0,0.0
46.0,244.0,241.0
9.0,5.0,0.0
72.0,1.0,161.0
1.0,1.0,13.0
107.0,0.0,17.0
63.0,25.0,200.0
8.0,146.0,0.0
23.0,2.0,27.0
0.0,17.0,230.0
255.0,24.0,1.0
7.0,3.0,60.0
255.0,145.0,58.0
41.0,1.0,243.0
251.0,162.0,76.0
255.0,0.0,8.0
14.0,6.0,85.0
0.0,233.0,107.0
4.0,19.0,181.0
30.0,13.0,19.0
75.0,0.0,175.0
33.0,0.0,0.0
41.0,43.0,253.0
8.0,0.0,21.0
42.0,2.0,90.0
30.0,191.0,199.0
28.0,118.0,32.0
9.0,184.0,27.0
8.0,0.0,247.0
7.0,11.0,0.0
6.0,3.0,0.0
6.0,251.0,251.0
6.0,1.0,37.0
6.0,1.0,0.0
6.0,5.0,121.0
0.0,0.0,4.0
171.0,93.0,231.0
79.0,114.0,1.0
88.0,4.0,228.0
27.0,91.0,222.0
27.0,1.0,126.0
168.0,1.0,2.0
58.0,1.0,12.0
43.0,3.0,0.0
67.0,71.0,169.0
33.0,2.0,38.0
62.0,0.0,241.0
27.0,179.0,1.0
97.0,16.0,211.0
117.0,1.0,1.0
21.0,0.0,115.0
0.0,0.0,1.0
255.0,4.0,215.0
23.0,254.0,183.0
8.0,6.0,24.0
61.0,10.0,11.0
84.0,0.0,0.0
44.0,10.0,12.0
80.0,0.0,155.0
17.0,9.0,6.0
52.0,10.0,223.0
55.0,7.0,0.0
151.0,3.0,206.0
53.0,61.0,16.0
41.0,1.0,0.0
45.0,244.0,242.0
26.0,3.0,6.0
53.0,19.0,0.0
0.0,0.0,254.0
158.0,1.0,0.0
6.0,110.0,2.0
0.0,0.0,235.0
17.0,4.0,31.0
6.0,5.0,143.0
2.0,4.0,30.0
33.0,10.0,249.0
38.0,18.0,0.0
75.0,1.0,0.0
188.0,1.0,149.0
59.0,94.0,17.0
76.0,3.0,162.0
207.0,0.0,5.0
73.0,24.0,4.0
57.0,2.0,23.0
36.0,29.0,0.0
7.0,2.0,238.0
165.0,0.0,8.0
122.0,4.0,137.0
128.0,3.0,0.0
58.0,4.0,0.0
254.0,2.0,3.0
11.0,31.0,239.0
255.0,0.0,125.0
58.0,2.0,57.0
255.0,1.0,2.0
255.0,7.0,0.0
253.0,1.0,3.0
9.0,6.0,0.0
42.0,28.0,151.0
44.0,3.0,1.0
7.0,23.0,169.0
40.0,0.0,0.0
34.0,2.0,98.0
52.0,8.0,56.0
0.0,12.0,132.0
0.0,30.0,139.0
87.0,5.0,9.0
86.0,2.0,0.0
0.0,79.0,44.0
67.0,4.0,244.0
44.0,1.0,50.0
55.0,0.0,26.0
71.0,0.0,4.0
14.0,32.0,215.0
6.0,0.0,168.0
92.0,9.0,0.0
50.0,18.0,2.0
7.0,0.0,42.0
7.0,126.0,1.0
35.0,3.0,1.0
44.0,23.0,107.0
7.0,7.0,16.0
7.0,0.0,87.0
7.0,130.0,5.0
7.0,0.0,5.0
7.0,3.0,199.0
42.0,0.0,5.0
7.0,15.0,0.0
7.0,1.0,252.0
4.0,0.0,0.0
7.0,0.0,143.0
7.0,5.0,0.0
7.0,92.0,0.0
129.0,0.0,21.0
253.0,2.0,25.0
8.0,3.0,1.0
24.0,89.0,16.0
255.0,40.0,0.0
27.0,1.0,238.0
0.0,4.0,1.0
255.0,7.0,0.0
23.0,4.0,5.0
7.0,2.0,1.0
69.0,0.0,0.0
50.0,5.0,169.0
21.0,27.0,214.0
66.0,237.0,72.0
44.0,1.0,6.0
55.0,0.0,1.0
31.0,5.0,13.0
0.0,0.0,128.0
26.0,0.0,141.0
60.0,5.0,0.0
42.0,232.0,178.0
38.0,58.0,0.0
8.0,0.0,16.0
8.0,2.0,0.0
66.0,50.0,2.0
17.0,0.0,6.0
15.0,0.0,4.0
38.0,0.0,2.0
33.0,20.0,49.0
8.0,0.0,4.0
78.0,1.0,72.0
0.0,5.0,37.0
0.0,1.0,246.0
1.0,4.0,254.0
8.0,3.0,232.0
7.0,29.0,197.0
6.0,0.0,83.0
6.0,1.0,253.0
6.0,5.0,3.0
6.0,1.0,4.0
21.0,1.0,1.0
144.0,3.0,156.0
108.0,2.0,102.0
47.0,35.0,226.0
40.0,1.0,223.0
0.0,0.0,6.0
30.0,1.0,12.0
0.0,3.0,102.0
0.0,3.0,23.0
0.0,2.0,225.0
44.0,6.0,0.0
6.0,22.0,1.0
6.0,6.0,12.0
10.0,3.0,102.0
69.0,0.0,191.0
139.0,3.0,0.0
116.0,6.0,3.0
26.0,0.0,78.0
49.0,36.0,90.0
6.0,0.0,10.0
24.0,145.0,3.0
13.0,2.0,124.0
10.0,0.0,204.0
10.0,0.0,36.0
2.0,5.0,110.0
23.0,1.0,77.0
71.0,89.0,1.0
101.0,6.0,3.0
153.0,4.0,13.0
33.0,2.0,225.0
37.0,47.0,0.0
14.0,0.0,6.0
9.0,29.0,152.0
135.0,218.0,0.0
8.0,183.0,170.0
47.0,0.0,231.0
71.0,201.0,0.0
19.0,0.0,1.0
21.0,6.0,169.0
31.0,6.0,107.0
57.0,5.0,8.0
136.0,2.0,1.0
0.0,0.0,0.0
33.0,0.0,1.0
69.0,5.0,23.0
6.0,0.0,10.0
11.0,1.0,2.0
98.0,8.0,4.0
0.0,0.0,1.0
160.0,1.0,26.0
6.0,3.0,1.0
70.0,0.0,219.0
124.0,0.0,1.0
25.0,172.0,206.0
30.0,0.0,0.0
7.0,9.0,7.0
15.0,143.0,188.0
7.0,46.0,0.0
0.0,2.0,28.0
51.0,3.0,255.0
0.0,3.0,126.0
10.0,159.0,121.0
30.0,0.0,29.0
2.0,1.0,11.0
4.0,0.0,2.0
53.0,0.0,63.0
3.0,5.0,9.0
24.0,6.0,0.0
60.0,21.0,14.0
0.0,5.0,133.0
0.0,0.0,227.0
15.0,0.0,159.0
4.0,5.0,12.0
9.0,1.0,233.0
24.0,210.0,9.0
6.0,14.0,3.0
73.0,54.0,157.0
0.0,46.0,65.0
170.0,0.0,187.0
8.0,1.0,15.0
0.0,0.0,0.0
11.0,1.0,43.0
0.0,2.0,160.0
33.0,3.0,0.0
76.0,2.0,129.0
58.0,0.0,14.0
15.0,25.0,18.0
41.0,5.0,255.0
7.0,108.0,211.0
0.0,24.0,10.0
128.0,89.0,0.0
8.0,4.0,83.0
38.0,4.0,9.0
220.0,2.0,0.0
148.0,0.0,254.0
51.0,5.0,1.0
31.0,46.0,0.0
76.0,5.0,0.0
24.0,9.0,43.0
94.0,0.0,85.0
70.0,37.0,0.0
27.0,247.0,13.0
91.0,14.0,28.0
71.0,3.0,4.0
67.0,0.0,0.0
97.0,1.0,26.0
166.0,223.0,0.0
40.0,0.0,0.0
120.0,32.0,239.0
6.0,136.0,1.0
38.0,1.0,0.0
33.0,20.0,225.0
41.0,3.0,128.0
105.0,1.0,7.0
22.0,9.0,17.0
53.0,178.0,0.0
33.0,3.0,40.0
3.0,0.0,41.0
4.0,1.0,198.0
200.0,1.0,242.0
3.0,0.0,216.0
115.0,2.0,7.0
36.0,24.0,70.0
0.0,11.0,17.0
2.0,3.0,0.0
2.0,60.0,4.0
2.0,53.0,36.0
5.0,2.0,0.0
219.0,6.0,41.0
22.0,1.0,231.0
3.0,4.0,13.0
80.0,2.0,0.0
0.0,1.0,170.0
173.0,7.0,70.0
3.0,218.0,3.0
25.0,0.0,2.0
0.0,4.0,6.0
4.0,0.0,9.0
0.0,3.0,15.0
1.0,1.0,8.0
229.0,3.0,0.0
19.0,9.0,27.0
23.0,0.0,3.0
5.0,37.0,64.0
29.0,0.0,0.0
3.0,1.0,134.0
171.0,88.0,217.0
192.0,3.0,13.0
8.0,223.0,192.0
123.0,171.0,22.0
129.0,0.0,8.0
3.0,25.0,19.0
197.0,0.0,12.0
160.0,2.0,222.0
1.0,7.0,5.0
3.0,1.0,3.0
167.0,0.0,0.0
126.0,0.0,20.0
6.0,13.0,214.0
37.0,18.0,24.0
1.0,2.0,0.0
0.0,0.0,0.0
45.0,237.0,74.0
65.0,2.0,16.0
25.0,0.0,9.0
48.0,0.0,3.0
25.0,1.0,14.0
51.0,1.0,10.0
24.0,5.0,6.0
13.0,0.0,41.0
7.0,1.0,0.0
7.0,2.0,141.0
98.0,7.0,0.0
7.0,241.0,5.0
7.0,13.0,1.0
7.0,8.0,0.0
7.0,5.0,211.0
7.0,1.0,211.0
30.0,199.0,92.0
24.0,1.0,0.0
7.0,6.0,154.0
7.0,5.0,254.0
7.0,7.0,62.0
7.0,247.0,232.0
7.0,0.0,147.0
7.0,7.0,255.0
7.0,255.0,3.0
64.0,0.0,4.0
156.0,9.0,27.0
1.0,11.0,227.0
15.0,1.0,24.0
161.0,2.0,99.0
59.0,12.0,14.0
164.0,4.0,4.0
21.0,0.0,0.0
156.0,15.0,0.0
114.0,2.0,17.0
61.0,49.0,0.0
191.0,0.0,6.0
0.0,11.0,8.0
78.0,0.0,0.0
0.0,10.0,91.0
80.0,26.0,234.0
35.0,10.0,255.0
87.0,0.0,18.0
3.0,125.0,1.0
132.0,51.0,127.0
13.0,1.0,189.0
48.0,3.0,213.0
41.0,168.0,117.0
159.0,7.0,3.0
24.0,252.0,4.0
63.0,0.0,221.0
48.0,3.0,239.0
0.0,127.0,0.0
37.0,2.0,0.0
37.0,7.0,214.0
50.0,1.0,138.0
65.0,68.0,254.0
76.0,3.0,197.0
56.0,2.0,183.0
205.0,0.0,24.0
28.0,1.0,0.0
25.0,1.0,242.0
56.0,0.0,7.0
44.0,5.0,0.0
52.0,32.0,95.0
56.0,4.0,218.0
68.0,5.0,9.0
0.0,3.0,0.0
30.0,1.0,147.0
44.0,151.0,10.0
255.0,4.0,100.0
254.0,34.0,0.0
254.0,3.0,45.0
11.0,11.0,13.0
125.0,170.0,255.0
163.0,22.0,163.0
179.0,36.0,78.0
90.0,2.0,75.0
20.0,9.0,0.0
136.0,186.0,16.0
134.0,2.0,217.0
20.0,5.0,0.0
20.0,6.0,116.0
169.0,27.0,190.0
136.0,129.0,35.0
194.0,1.0,171.0
46.0,79.0,0.0
7.0,1.0,0.0
7.0,0.0,22.0
7.0,121.0,2.0
7.0,2.0,72.0
7.0,139.0,239.0
7.0,0.0,165.0
7.0,71.0,0.0
7.0,123.0,6.0
7.0,187.0,3.0
7.0,3.0,69.0
7.0,230.0,23.0
7.0,22.0,216.0
7.0,2.0,222.0
7.0,2.0,7.0
61.0,107.0,40.0
181.0,0.0,0.0
20.0,9.0,254.0
147.0,19.0,55.0
178.0,3.0,217.0
20.0,23.0,113.0
89.0,0.0,19.0
0.0,24.0,124.0
0.0,50.0,237.0
20.0,8.0,5.0
44.0,0.0,0.0
80.0,0.0,255.0
6.0,1.0,1.0
22.0,11.0,13.0
254.0,165.0,0.0
20.0,6.0,0.0
11.0,5.0,1.0
8.0,12.0,0.0
16.0,4.0,17.0
0.0,0.0,37.0
17.0,1.0,225.0
53.0,3.0,223.0
25.0,9.0,45.0
17.0,5.0,175.0
101.0,0.0,38.0
36.0,8.0,0.0
0.0,186.0,84.0
70.0,0.0,99.0
37.0,40.0,243.0
39.0,5.0,105.0
0.0,7.0,1.0
223.0,200.0,108.0
30.0,4.0,3.0
253.0,10.0,51.0
251.0,4.0,107.0
77.0,15.0,53.0
25.0,2.0,142.0
60.0,1.0,198.0
68.0,1.0,4.0
36.0,0.0,240.0
206.0,141.0,20.0
28.0,3.0,229.0
3.0,21.0,0.0
42.0,58.0,3.0
50.0,4.0,7.0
38.0,1.0,1.0
52.0,73.0,16.0
31.0,3.0,0.0
133.0,9.0,88.0
4.0,14.0,8.0
55.0,0.0,212.0
37.0,235.0,7.0
30.0,1.0,188.0
47.0,47.0,0.0
48.0,23.0,221.0
42.0,38.0,4.0
49.0,3.0,1.0
142.0,1.0,249.0
176.0,3.0,8.0
1.0,13.0,20.0
192.0,34.0,97.0
243.0,241.0,204.0
138.0,4.0,255.0
172.0,2.0,182.0
174.0,25.0,203.0
0.0,2.0,34.0
36.0,37.0,74.0
158.0,0.0,205.0
0.0,4.0,20.0
58.0,72.0,0.0
46.0,184.0,255.0
42.0,0.0,215.0
6.0,4.0,231.0
8.0,2.0,32.0
52.0,2.0,8.0
8.0,0.0,12.0
250.0,2.0,215.0
84.0,3.0,24.0
229.0,0.0,178.0
255.0,177.0,218.0
70.0,3.0,235.0
104.0,7.0,1.0
34.0,62.0,222.0
0.0,3.0,0.0
1.0,1.0,218.0
45.0,186.0,60.0
4.0,3.0,122.0
66.0,25.0,44.0
65.0,0.0,0.0
17.0,4.0,8.0
17.0,11.0,153.0
59.0,255.0,10.0
5.0,72.0,216.0
8.0,50.0,9.0
7.0,77.0,0.0
6.0,6.0,3.0
78.0,2.0,8.0
59.0,38.0,3.0
5.0,0.0,14.0
0.0,170.0,254.0
39.0,3.0,125.0
30.0,14.0,9.0
8.0,2.0,47.0
32.0,0.0,128.0
46.0,8.0,185.0
0.0,204.0,39.0
39.0,108.0,4.0
1.0,1.0,0.0
99.0,172.0,8.0
31.0,164.0,121.0
133.0,15.0,6.0
155.0,7.0,1.0
20.0,1.0,176.0
46.0,74.0,7.0
1.0,1.0,255.0
17.0,3.0,1.0
6.0,61.0,144.0
4.0,154.0,1.0
144.0,1.0,12.0
246.0,153.0,150.0
39.0,1.0,159.0
0.0,5.0,0.0
10.0,2.0,164.0
31.0,165.0,198.0
47.0,1.0,9.0
8.0,0.0,206.0
25.0,0.0,218.0
175.0,243.0,229.0
174.0,7.0,3.0
31.0,0.0,0.0
199.0,1.0,198.0
75.0,1.0,129.0
41.0,1.0,140.0
15.0,85.0,2.0
6.0,1.0,58.0
35.0,1.0,77.0
63.0,2.0,172.0
37.0,0.0,0.0
0.0,29.0,0.0
24.0,0.0,0.0
21.0,0.0,97.0
26.0,1.0,35.0
3.0,213.0,125.0
135.0,0.0,255.0
50.0,9.0,9.0
2.0,53.0,26.0
141.0,10.0,159.0
59.0,26.0,7.0
32.0,135.0,153.0
86.0,2.0,0.0
0.0,3.0,237.0
35.0,5.0,233.0
57.0,15.0,110.0
7.0,182.0,0.0
6.0,1.0,9.0
50.0,2.0,19.0
41.0,6.0,6.0
0.0,2.0,230.0
54.0,24.0,19.0
14.0,2.0,6.0
29.0,2.0,4.0
30.0,0.0,250.0
0.0,71.0,65.0
0.0,159.0,238.0
36.0,252.0,0.0
183.0,3.0,1.0
9.0,5.0,0.0
82.0,0.0,33.0
43.0,156.0,4.0
46.0,0.0,112.0
14.0,5.0,212.0
60.0,23.0,5.0
183.0,5.0,243.0
4.0,0.0,117.0
125.0,4.0,6.0
4.0,12.0,6.0
5.0,254.0,101.0
0.0,0.0,21.0
0.0,3.0,0.0
5.0,1.0,4.0
28.0,1.0,0.0
16.0,43.0,2.0
44.0,0.0,20.0
59.0,0.0,25.0
46.0,0.0,220.0
5.0,0.0,12.0
50.0,108.0,207.0
69.0,1.0,203.0
82.0,1.0,226.0
52.0,0.0,26.0
0.0,146.0,0.0
157.0,2.0,35.0
117.0,177.0,45.0
85.0,4.0,15.0
67.0,0.0,241.0
1.0,6.0,0.0
8.0,5.0,1.0
0.0,130.0,3.0
5.0,4.0,4.0
8.0,45.0,211.0
53.0,5.0,255.0
255.0,1.0,208.0
255.0,0.0,13.0
8.0,109.0,1.0
20.0,0.0,3.0
24.0,86.0,106.0
48.0,4.0,230.0
1.0,6.0,1.0
101.0,4.0,229.0
21.0,8.0,42.0
6.0,2.0,116.0
25.0,1.0,6.0
103.0,5.0,213.0
6.0,108.0,41.0
6.0,6.0,255.0
7.0,17.0,133.0
7.0,9.0,8.0
12.0,0.0,60.0
14.0,0.0,6.0
6.0,4.0,0.0
9.0,3.0,1.0
6.0,0.0,231.0
33.0,1.0,1.0
11.0,160.0,58.0
58.0,0.0,34.0
72.0,244.0,231.0
45.0,2.0,0.0
9.0,8.0,0.0
34.0,0.0,13.0
30.0,1.0,2.0
134.0,2.0,0.0
0.0,14.0,9.0
3.0,7.0,71.0
8.0,202.0,15.0
122.0,4.0,11.0
7.0,143.0,21.0
40.0,1.0,0.0
6.0,1.0,139.0
6.0,132.0,0.0
22.0,2.0,0.0
6.0,1.0,179.0
50.0,0.0,0.0
56.0,4.0,39.0
52.0,3.0,0.0
116.0,5.0,215.0
2.0,192.0,160.0
18.0,206.0,38.0
0.0,133.0,180.0
31.0,2.0,234.0
0.0,9.0,81.0
29.0,0.0,0.0
38.0,59.0,174.0
11.0,1.0,244.0
2.0,0.0,0.0
8.0,0.0,66.0
10.0,23.0,15.0
0.0,1.0,113.0
34.0,68.0,187.0
43.0,1.0,214.0
42.0,2.0,0.0
111.0,230.0,0.0
127.0,2.0,220.0
38.0,1.0,0.0
18.0,2.0,16.0
106.0,4.0,0.0
6.0,50.0,7.0
21.0,6.0,0.0
8.0,5.0,0.0
13.0,0.0,2.0
0.0,4.0,255.0
0.0,1.0,12.0
66.0,0.0,3.0
45.0,27.0,7.0
31.0,2.0,202.0
0.0,3.0,0.0
0.0,1.0,20.0
0.0,4.0,10.0
17.0,21.0,180.0
183.0,3.0,203.0
236.0,0.0,0.0
8.0,245.0,246.0
9.0,3.0,0.0
0.0,39.0,24.0
39.0,8.0,4.0
0.0,7.0,0.0
29.0,3.0,131.0
252.0,0.0,7.0
7.0,0.0,0.0
0.0,5.0,15.0
11.0,1.0,53.0
57.0,4.0,5.0
0.0,65.0,102.0
20.0,10.0,13.0
222.0,65.0,191.0
2.0,3.0,252.0
98.0,2.0,4.0
42.0,4.0,232.0
39.0,0.0,1.0
28.0,0.0,3.0
43.0,81.0,7.0
113.0,32.0,1.0
9.0,4.0,33.0
27.0,5.0,82.0
7.0,0.0,1.0
50.0,10.0,166.0
7.0,123.0,218.0
0.0,1.0,212.0
0.0,245.0,0.0
24.0,3.0,184.0
20.0,5.0,209.0
62.0,2.0,27.0
0.0,228.0,35.0
0.0,1.0,165.0
16.0,8.0,4.0
6.0,1.0,188.0
0.0,6.0,1.0
7.0,1.0,41.0
24.0,0.0,3.0
7.0,62.0,7.0
9.0,27.0,43.0
6.0,4.0,48.0
9.0,6.0,55.0
7.0,9.0,4.0
6.0,0.0,82.0
12.0,5.0,124.0
9.0,1.0,5.0
40.0,15.0,143.0
10.0,26.0,14.0
11.0,133.0,0.0
228.0,0.0,255.0
24.0,6.0,2.0
77.0,4.0,143.0
97.0,4.0,101.0
0.0,9.0,5.0
8.0,14.0,7.0
31.0,1.0,237.0
109.0,138.0,2.0
8.0,123.0,0.0
10.0,249.0,193.0
0.0,2.0,3.0
0.0,5.0,229.0
